task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
51	c9/011980	4679901	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:51.577	10m 27s	1m 53s	189.0%	1.5 GB	21.5 GB	2.1 GB	2.4 GB
109	48/c16584	4679902	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:51.746	10m 27s	2m 4s	166.4%	1.5 GB	21.4 GB	2.2 GB	2.5 GB
53	39/15afe5	4679904	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:52.189	10m 27s	1m 56s	156.5%	1.5 GB	21.6 GB	2.1 GB	2.4 GB
54	84/d701ff	4679905	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:52.416	10m 27s	2m 7s	172.5%	2.5 GB	21.9 GB	2.1 GB	2.5 GB
113	ea/e8f0bd	4679906	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:52.626	10m 26s	2m 8s	145.9%	1.6 GB	21.7 GB	2.2 GB	2.6 GB
55	d9/a19031	4679907	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:52.855	10m 26s	1m 56s	172.8%	1.6 GB	21.7 GB	2.1 GB	2.5 GB
57	0b/5cf8b7	4679908	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:53.155	10m 26s	1m 49s	155.8%	2.1 GB	22.2 GB	2.1 GB	2.4 GB
100	fe/4cbf28	4679910	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:53.595	10m 25s	1m 49s	205.0%	1.9 GB	22.2 GB	2.2 GB	2.6 GB
60	d3/ee2320	4679911	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:53.769	10m 25s	1m 40s	208.1%	2.1 GB	22.2 GB	2.2 GB	2.5 GB
72	85/7dae66	4679923	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:56.385	10m 53s	24.9s	191.9%	1.1 GB	20.1 GB	371.5 MB	384 MB
65	82/c13acd	4679916	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:54.848	10m 59s	19.7s	386.1%	995.4 MB	20.5 GB	354.5 MB	363.8 MB
49	ea/bdcd83	4679898	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:50.969	11m 23s	1m 48s	203.6%	2.2 GB	22.2 GB	2.1 GB	2.5 GB
62	79/0cfba2	4679913	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:54.255	11m 30s	1m 51s	196.2%	2 GB	22.3 GB	2.2 GB	2.5 GB
121	c0/2a3b58	4679914	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:54.447	11m 29s	1m 42s	221.7%	1.9 GB	21.9 GB	2.2 GB	2.5 GB
61	ce/cdd928	4679912	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:53.978	12m	1m 44s	218.4%	2.3 GB	22.2 GB	2.2 GB	2.5 GB
63	93/dec67b	4679915	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:54.662	12m 29s	1m 55s	199.1%	1.9 GB	22.1 GB	2.2 GB	2.5 GB
66	10/a24f05	4679917	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:55.069	12m 29s	1m 43s	207.5%	2.2 GB	22.2 GB	2.2 GB	2.5 GB
68	fe/4aa0c9	4679918	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:55.278	12m 29s	1m 43s	197.9%	2.2 GB	22.2 GB	2.2 GB	2.5 GB
67	d1/f0a52b	4679919	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:55.479	12m 29s	2m	178.1%	1.6 GB	21.4 GB	2.2 GB	2.5 GB
69	c4/a827a7	4679920	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:55.719	12m 28s	2m	157.1%	1.6 GB	21.7 GB	2.2 GB	2.5 GB
128	01/ea82ce	4679921	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:55.932	12m 28s	2m 1s	167.8%	1.9 GB	22.1 GB	2.2 GB	2.5 GB
70	7f/95df1c	4679922	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:56.154	12m 28s	2m 9s	168.1%	1.4 GB	21.3 GB	2.2 GB	2.5 GB
73	e0/4eee09	4679924	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:56.631	12m 27s	2m 9s	171.8%	1.9 GB	22 GB	2.2 GB	2.6 GB
132	e7/81010f	4679925	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:56.825	12m 27s	2m 9s	144.3%	2.2 GB	22.2 GB	2.2 GB	2.6 GB
75	02/ea0acb	4679926	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:57.013	12m 27s	1m 44s	193.4%	1.7 GB	21.7 GB	2.2 GB	2.5 GB
134	e7/bc9f3e	4679927	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:57.217	13m 32s	1m 48s	194.0%	1.9 GB	21.9 GB	2.2 GB	2.6 GB
77	46/83650c	4679928	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:57.424	13m 32s	1m 18s	206.7%	1.5 GB	21.4 GB	1.6 GB	1.8 GB
135	98/b23317	4679929	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:57.620	13m 31s	2m 1s	178.4%	1.5 GB	21.4 GB	2.2 GB	2.6 GB
79	af/b8786d	4679930	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:57.869	13m 31s	2m 1s	153.9%	1.9 GB	22.1 GB	2.2 GB	2.5 GB
83	d6/58ec9b	4679931	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:58.114	13m 31s	1m 43s	215.4%	1.9 GB	22.1 GB	2.2 GB	2.5 GB
82	db/f66504	4679932	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:58.364	13m 31s	1m 22s	208.4%	1.9 GB	21.9 GB	1.7 GB	1.9 GB
81	de/ebbd8c	4679933	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:58.641	13m 30s	1m 45s	209.2%	1.6 GB	21.5 GB	2.2 GB	2.5 GB
86	29/87561b	4679934	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:58.844	14m 25s	1m 58s	203.6%	1.8 GB	21.8 GB	2.2 GB	2.5 GB
80	28/3e978d	4679936	formatConversion:pairedFastqToUnmappedBam (NA12878)	COMPLETED	0	2023-06-20 14:50:59.397	14m 35s	1m 50s	194.6%	2.5 GB	22.2 GB	2.2 GB	2.5 GB
