task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1684	33/489be9	4684764	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:30:38.763	19m 50s	2m 17s	148.6%	4 GB	24 GB	2.5 GB	1.1 GB
1682	7d/e1c940	4684784	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:30.021	21m 18s	2m 9s	147.4%	4 GB	24 GB	2.2 GB	987.3 MB
1676	5f/15b710	4684761	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:29:48.536	19m 55s	2m 21s	146.5%	4 GB	24 GB	2.5 GB	1.1 GB
1688	67/f4fcc5	4684765	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:30:43.477	19m 45s	2m 16s	153.1%	4 GB	24 GB	2.4 GB	1 GB
1693	93/9d85f1	4684773	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:31:24.363	21m 4s	2m 21s	146.8%	4 GB	24 GB	2.4 GB	1.1 GB
1692	69/e020f2	4684774	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:31:24.590	21m 9s	2m 17s	147.7%	4 GB	24 GB	2.4 GB	1 GB
1695	82/ffa5b9	4684775	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:32:43.427	22m	4m 16s	142.5%	4 GB	24.1 GB	2.3 GB	1011.8 MB
1686	51/1911a1	4684778	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:28.362	19m 15s	2m 18s	147.1%	4 GB	24 GB	2.4 GB	1.1 GB
1689	09/73ce76	4684770	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:31:23.699	20m 5s	2m 16s	153.0%	4 GB	24 GB	2.4 GB	1 GB
1718	60/f32286	4684790	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:35:28.587	19m 5s	1m 4s	94.9%	2.1 GB	23.6 GB	309.2 MB	116.5 MB
1713	a2/3f3525	4684786	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:34:03.417	20m 50s	2m 18s	149.9%	4 GB	24 GB	2.5 GB	1.1 GB
1703	cd/f02b93	4685020	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 09:11:18.796	18m 20s	2m 13s	146.9%	4 GB	24.1 GB	2.4 GB	1 GB
1705	67/539eb7	4684785	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:53.497	20m 55s	1m 54s	150.5%	4 GB	24 GB	2 GB	892.6 MB
1701	7a/b6b439	4684955	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:57:48.711	20m	2m 12s	152.0%	4 GB	23.9 GB	2.4 GB	1 GB
1698	33/283233	4684782	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:29.568	20m 19s	2m 17s	152.7%	4 GB	24 GB	2.4 GB	1 GB
1710	19/2d3be5	4684791	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:35:33.504	20m 55s	2m 14s	149.2%	4 GB	24 GB	2.3 GB	1 GB
1712	6b/569e99	4684913	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:50:29.202	20m 9s	2m 20s	148.2%	4 GB	24.1 GB	2.5 GB	1.1 GB
1708	dc/891c42	4684865	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:40:34.313	19m 49s	2m 16s	152.3%	4 GB	24 GB	2.3 GB	1 GB
1715	bf/0f8fb7	4684855	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:38:28.485	19m 20s	48.6s	167.8%	4 GB	24 GB	887.5 MB	371.1 MB
1699	9c/07f609	4684780	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:28.977	22m 24s	4m 20s	144.6%	4 GB	24.1 GB	2.4 GB	1 GB
1732	3f/4fd921	4684781	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:29.350	20m 19s	2m 13s	147.7%	4 GB	24 GB	2.3 GB	1 GB
1722	bf/3d418d	4684909	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:49:53.563	18m 20s	2m 14s	153.2%	4 GB	24 GB	2.4 GB	1 GB
1729	81/414a80	4684783	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:33:29.791	20m 19s	2m 18s	153.5%	4 GB	24 GB	2.4 GB	1.1 GB
1728	f5/4218b9	4684787	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:34:23.461	20m 10s	2m 14s	153.1%	4 GB	24 GB	2.4 GB	1 GB
1726	e4/b4d5f1	4684771	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:31:23.890	20m 4s	2m 14s	150.1%	4 GB	24 GB	2.4 GB	1 GB
1723	c0/d37698	4684941	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:55:08.520	17m 45s	31.7s	172.2%	4 GB	24 GB	579 MB	235.6 MB
1724	12/971870	4684820	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:35:48.654	21m	2m 11s	147.9%	4 GB	24 GB	2.3 GB	1 GB
1647	a8/b927a4	4683669	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:36:53.633	1h 47m 30s	6m 14s	1565.7%	8.9 GB	31 GB	12 GB	6.9 GB
1660	18/8ac4cb	4683898	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 20:17:59.603	1h 50m 55s	6m 5s	1564.9%	8.9 GB	31.3 GB	12 GB	6.9 GB
1656	44/5018c0	4683666	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:35:43.601	1h 46m 35s	6m 13s	1567.3%	9 GB	31.1 GB	12.1 GB	6.9 GB
1654	b0/c84b2a	4683674	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:41:48.654	1h 46m 45s	6m 23s	1568.7%	9.1 GB	31 GB	12.1 GB	6.9 GB
1662	4e/686ff2	4683908	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 20:31:24.650	2h 35m 21s	50m 51s	402.3%	9.1 GB	30.4 GB	12.1 GB	6.9 GB
1644	75/6e2a21	4683668	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:36:43.750	1h 47m 45s	6m 23s	1565.8%	9 GB	31.5 GB	12.1 GB	6.9 GB
1665	b9/e8f59c	4683677	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:43:44.060	1h 43m 50s	2m 46s	1535.2%	8.9 GB	31.3 GB	8.1 GB	3 GB
1664	eb/b820bf	4683671	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:40:43.678	1h 42m 45s	2m 16s	1457.8%	9 GB	31.6 GB	7.4 GB	2.3 GB
1653	15/997902	4683672	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:40:43.889	1h 45m 45s	4m 27s	1566.3%	8.9 GB	31 GB	9.9 GB	4.8 GB
1672	c1/3a0ade	4683678	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:47:43.631	1h 44m	6m 22s	1566.5%	9 GB	31.2 GB	12.1 GB	6.9 GB
1643	7e/4b5fbd	4683873	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 19:56:44.595	1h 42m 5s	1m 16s	1337.7%	7.7 GB	30.1 GB	6.2 GB	1.1 GB
1642	f2/fe0f94	4683663	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:34:28.609	1h 46m 15s	5m 54s	1564.0%	9 GB	31.4 GB	12.1 GB	6.9 GB
1667	42/b942f4	4683909	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 20:32:29.673	1h 44m 25s	1m 33s	1430.6%	8.9 GB	31.5 GB	6.5 GB	1.4 GB
1670	51/aa94c8	4683925	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 20:49:34.973	1h 40m 45s	40.3s	1142.9%	6.4 GB	28.7 GB	5.6 GB	491.8 MB
1650	01/fe917c	4683667	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:36:28.608	1h 47m 55s	6m 16s	1568.2%	8.9 GB	30.9 GB	12.1 GB	6.9 GB
1640	9b/a6bb4f	4683864	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 19:48:44.519	1h 47m 1s	5m 59s	1565.7%	9 GB	31.7 GB	12.1 GB	6.9 GB
1638	c7/2d8e03	4683863	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 19:47:59.473	1h 42m 40s	1m 11s	1325.3%	7.6 GB	29.6 GB	6.2 GB	1.1 GB
1680	c7/8e48d9	4684005	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 21:22:45.103	2h 46m 1s	1h 18s	344.6%	9 GB	31.5 GB	12 GB	6.8 GB
1651	da/4f78b5	4683884	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 20:09:14.897	1h 46m 40s	6m 8s	1562.8%	9 GB	31.1 GB	12 GB	6.9 GB
1683	fa/235614	4683694	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:00:43.702	1h 37m 50s	6m 3s	1563.3%	9 GB	31.8 GB	12.1 GB	6.9 GB
1677	ad/f80da6	4683693	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:57:43.709	1h 39m 45s	5m 55s	1564.0%	8.8 GB	30.9 GB	12 GB	6.8 GB
1675	05/039f53	4683690	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:54:44.016	1h 36m 45s	1m 38s	1434.1%	8.8 GB	31.6 GB	6.8 GB	1.7 GB
1673	7a/ae566f	4684014	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 21:28:50.167	1h 56m 25s	6m 5s	1565.1%	9 GB	31.2 GB	12.1 GB	6.9 GB
1690	6d/4517f4	4683692	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:56:43.888	2h 50m	1h 15m 11s	264.3%	9 GB	31.2 GB	12.1 GB	6.9 GB
1696	59/5379c6	4683700	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:09:08.745	2h 1m 35s	33m 22s	531.1%	9 GB	30.4 GB	12 GB	6.9 GB
1694	85/7b3a9c	4684090	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 21:59:45.257	4h 51s	6m 43s	1569.2%	9.1 GB	30.9 GB	12.1 GB	6.9 GB
1687	fb/e52e9e	4683695	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:01:48.720	1h 38m 50s	6m 56s	1569.5%	9.1 GB	31 GB	12.1 GB	6.9 GB
1681	a6/53757d	4683691	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 16:56:43.743	1h 40m 50s	6m 17s	1567.0%	9 GB	30.9 GB	12 GB	6.9 GB
1700	81/86974f	4683702	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:11:43.724	1h 32m 55s	5m 45s	1563.0%	8.9 GB	31.6 GB	12 GB	6.8 GB
1714	a8/409c45	4683707	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:17:03.770	1h 28m 50s	1m 55s	1492.4%	9 GB	31.1 GB	7 GB	1.9 GB
1691	15/09c8f1	4683701	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:10:43.745	1h 33m 55s	6m 20s	1566.3%	9.1 GB	31.4 GB	12.1 GB	6.9 GB
1697	1f/80afa6	4683698	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:06:43.725	1h 45m 50s	14m 32s	841.5%	9.1 GB	30.8 GB	12.1 GB	6.9 GB
1721	c5/8bb308	4684113	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 22:21:45.695	4h 33m 46s	6m 2s	1563.5%	8.9 GB	31.4 GB	12.1 GB	6.9 GB
1709	09/4bd692	4684092	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 22:00:45.286	4h 6m 51s	6m 12s	1566.7%	8.9 GB	30.9 GB	12 GB	6.8 GB
1706	bb/26106a	4683699	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:08:03.705	1h 35m 30s	5m 57s	1564.2%	8.9 GB	31 GB	12 GB	6.8 GB
1702	a2/56b8fc	4683704	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:12:43.758	1h 35m 50s	6m 7s	1566.4%	9 GB	31.2 GB	12.1 GB	6.9 GB
1717	9c/082c33	4683710	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:22:03.870	1h 30m 40s	6m 35s	1570.0%	9 GB	31.2 GB	12.1 GB	6.9 GB
1716	79/5aac3b	4683708	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:19:03.725	1h 31m 35s	6m 7s	1566.8%	8.9 GB	31.3 GB	12.1 GB	6.9 GB
1731	f9/53312c	4683721	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:33:03.860	1h 46m 40s	24m 21s	810.4%	9.2 GB	31 GB	12.1 GB	6.9 GB
1725	b8/2ab9a1	4683715	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:27:43.960	1h 30m	6m 35s	1567.2%	9 GB	30.9 GB	12.1 GB	6.9 GB
1707	e1/8b1d12	4683703	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:11:58.748	1h 41m 40s	12m 11s	916.0%	8.9 GB	31.1 GB	12 GB	6.8 GB
1719	15/5236b5	4683709	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:20:58.917	1h 29m 40s	6m	1563.8%	9.1 GB	31.6 GB	12.1 GB	6.9 GB
1730	a2/07f83b	4683726	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:35:43.902	1h 23m 55s	1m 46s	1486.0%	8.9 GB	31.3 GB	7 GB	1.8 GB
1711	e5/9deba0	4683713	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:25:43.884	1h 29m	6m 7s	1566.9%	9 GB	31.2 GB	12.1 GB	6.9 GB
1704	b2/358ece	4683705	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:14:43.762	1h 29m 10s	19.4s	1009.6%	5.6 GB	28.4 GB	5.3 GB	193.5 MB
1720	2b/651697	4683712	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 17:23:43.873	2h	36m 44s	545.5%	9.1 GB	30.4 GB	12.1 GB	6.9 GB
1727	51/798a3b	4684100	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 22:11:45.381	4h 10m 56s	6m 25s	1565.7%	9 GB	31.3 GB	12.1 GB	6.9 GB
1750	74/2e7f8a	4686558	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:42:09.864	14m	4m 9s	245.2%	6.2 GB	35.9 GB	6.5 GB	3.4 GB
1752	ac/e6457f	4686584	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:45:55.358	14m 14s	4m 8s	228.8%	5.8 GB	35.9 GB	6.6 GB	3.5 GB
1751	6b/112995	4686569	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:43:10.736	14m 24s	3m 56s	241.5%	5.7 GB	36.6 GB	6.6 GB	3.5 GB
1754	40/16232e	4686547	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:40:11.035	13m 59s	3m 24s	252.9%	5.6 GB	35.7 GB	6.5 GB	3.5 GB
1756	c0/1b0299	4686550	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:41:09.949	11m 40s	1m 30s	316.6%	6 GB	35.9 GB	4.5 GB	1.4 GB
1753	53/5628b1	4686553	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:41:45.066	12m 50s	3m 29s	247.2%	5.6 GB	35.8 GB	6.7 GB	3.6 GB
1755	b7/f94ddc	4686549	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:40:39.947	22m 20s	12m 31s	95.9%	5.8 GB	34 GB	6.6 GB	3.6 GB
1763	16/bc5292	4686758	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:08:44.965	14m 5s	3m 21s	240.0%	5.6 GB	35.7 GB	6.5 GB	3.4 GB
1760	38/6cd991	4686732	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:05:10.567	14m 24s	3m 23s	247.3%	5.8 GB	35.7 GB	6.5 GB	3.4 GB
1762	ad/7b963d	4686540	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:39:11.395	13m 59s	3m 29s	246.9%	5.6 GB	35.7 GB	6.6 GB	3.6 GB
1757	9c/7af0dc	4686621	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:50:10.963	11m 29s	53.6s	402.3%	4 GB	35.7 GB	3.8 GB	774.2 MB
1764	69/b6ba09	4686679	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:58:50.187	12m 59s	3m 27s	241.3%	5.8 GB	35.9 GB	6.6 GB	3.5 GB
1759	56/39bd03	4686594	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:46:45.158	13m 34s	3m 15s	252.3%	5.5 GB	37.3 GB	6.6 GB	3.5 GB
1761	9e/2807fb	4686572	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:43:39.975	13m 25s	3m 29s	245.6%	5.6 GB	35.8 GB	6.6 GB	3.5 GB
1758	2f/411397	4686745	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:07:10.865	13m 39s	3m 2s	251.4%	5.5 GB	35.6 GB	6.1 GB	3 GB
1766	99/78ac1f	4686800	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:12:45.674	14m 14s	3m 40s	251.5%	5.6 GB	35.8 GB	6.4 GB	3.3 GB
1768	8f/014335	4686591	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:46:25.162	13m 29s	3m 21s	250.9%	5.6 GB	35.7 GB	6.6 GB	3.5 GB
1767	b9/86866d	4686586	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:46:00.011	13m 55s	3m 27s	245.6%	5.5 GB	35.7 GB	6.7 GB	3.6 GB
1774	42/33ea91	4686812	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:14:19.951	13m 50s	3m 31s	242.7%	6.2 GB	35.4 GB	6 GB	3 GB
1772	a4/3cb289	4686577	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:44:10.901	13m 54s	3m 1s	257.2%	5.8 GB	36.6 GB	6.2 GB	3.2 GB
1771	25/b49831	4686608	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:48:55.625	13m 59s	3m 23s	249.9%	5.5 GB	35.7 GB	6.5 GB	3.4 GB
1769	f2/781fea	4686614	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:49:50.014	14m 20s	3m 46s	232.4%	5.5 GB	35.9 GB	6.7 GB	3.6 GB
1773	46/37ab87	4686568	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:43:10.133	11m 29s	1m 11s	337.1%	4.8 GB	35.8 GB	4 GB	1 GB
1770	46/ae4ee5	4686834	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:17:10.124	14m	3m 38s	240.4%	5.6 GB	35.8 GB	6.6 GB	3.5 GB
1765	56/b7a1d3	4684098	preprocessing_mapping:samToFastqBwaMem (NA12878)	CACHED	0	2023-06-22 22:08:55.373	4h 11m 51s	6m 24s	1567.0%	9 GB	31.2 GB	12.1 GB	6.9 GB
1775	f1/b0fde6	4686595	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:47:00.018	13m 45s	3m 23s	257.1%	5.7 GB	35.7 GB	6.5 GB	3.4 GB
1776	21/18df72	4686600	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:47:14.966	14m 35s	3m 19s	249.1%	5.5 GB	35.7 GB	6.5 GB	3.4 GB
1783	15/921299	4686566	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:42:49.917	13m 50s	3m 23s	242.5%	5.7 GB	35.8 GB	6.7 GB	3.6 GB
1779	94/2ff8f3	4686805	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 13:13:25.391	13m 24s	3m 24s	241.9%	5.6 GB	35.7 GB	6.6 GB	3.6 GB
1782	ce/e1ce45	4685671	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:50:24.440	11m 45s	2m 44s	208.7%	6.4 GB	20 GB	2 GB	999.8 MB
1780	09/408ed0	4685779	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:03:49.653	12m 5s	2m 55s	197.6%	6.3 GB	20 GB	2.2 GB	1.1 GB
1784	ba/e8e019	4685750	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:00:09.533	12m 50s	2m 52s	187.9%	6.4 GB	20 GB	2.1 GB	1.1 GB
1781	71/7886e3	4685709	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:55:04.829	10m 54s	1m 20s	239.6%	5 GB	19.8 GB	646.2 MB	301.3 MB
1789	dc/2d0de2	4685747	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:59:44.608	12m 25s	2m 31s	208.3%	6.3 GB	20.2 GB	1.8 GB	894.3 MB
1777	06/ec3a4e	4685719	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:56:09.945	14m 59s	5m 38s	131.2%	6.4 GB	20.2 GB	2.2 GB	1.1 GB
1787	ad/37e12b	4685732	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:57:54.494	12m 55s	2m 56s	207.7%	6 GB	20.2 GB	2.1 GB	1 GB
1785	1a/782be8	4685729	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:57:44.782	12m 14s	2m 48s	193.6%	6.3 GB	20.1 GB	2 GB	1023.2 MB
1786	fb/2461b6	4685727	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:57:09.500	12m 50s	2m 47s	224.5%	6.4 GB	21.3 GB	2.1 GB	1 GB
1788	b2/f6b2b3	4685749	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:59:45.181	13m 14s	2m 56s	228.9%	6 GB	20.1 GB	2.2 GB	1.1 GB
1791	77/715e35	4685828	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:10:15.162	11m 54s	3m 2s	198.8%	6.4 GB	20.5 GB	2.2 GB	1.1 GB
1778	25/810ce0	4684871	preprocessing_mapping:mergeBamAlignment (NA12878)	CACHED	0	2023-06-23 08:41:58.782	21m 45s	4m 21s	143.7%	4 GB	24.1 GB	2.4 GB	1 GB
1801	ca/3f7ecc	4685837	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:11:09.855	11m 59s	2m 57s	191.0%	6.4 GB	20 GB	2.1 GB	1 GB
1810	d7/3d8a4c	4685696	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:53:19.567	12m 40s	2m 50s	183.0%	6.3 GB	20.1 GB	2.1 GB	1 GB
1805	f7/6aaec1	4685973	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:27:44.862	10m 59s	2m 40s	218.6%	6.4 GB	21 GB	2.1 GB	1 GB
1809	3f/d6f587	4685704	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:54:19.421	12m 25s	2m 59s	196.0%	6 GB	20 GB	2.1 GB	1 GB
1802	57/ebf648	4685699	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:53:39.728	12m 19s	2m 49s	228.7%	6.4 GB	21.5 GB	2.2 GB	1.1 GB
1813	55/4c3525	4685884	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 11:16:24.566	11m 46s	2m 29s	221.3%	6.3 GB	20.1 GB	1.8 GB	910.2 MB
1814	82/a371c2	4685697	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:53:19.759	12m 39s	3m 2s	206.5%	6.4 GB	20.4 GB	2.2 GB	1.1 GB
1816	3f/55c051	4685706	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:54:44.457	12m	2m 54s	206.0%	6.4 GB	20.1 GB	2.2 GB	1.1 GB
1812	9f/6fe768	4685711	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:55:09.586	12m 35s	3m 2s	202.8%	6.4 GB	20.4 GB	2.2 GB	1.1 GB
1817	20/376906	4685703	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:54:09.504	12m 35s	2m 46s	221.2%	6.4 GB	20.9 GB	2.1 GB	1 GB
1923	86/02e682	4686548	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:40:11.233	13m 38s	3m 16s	253.6%	5.6 GB	35.7 GB	6.3 GB	3.3 GB
1818	34/b3902a	4685698	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:53:39.548	15m 5s	5m 58s	144.4%	6.4 GB	19.8 GB	2.1 GB	1 GB
1815	ac/d947cd	4685712	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:55:09.826	12m 59s	2m 56s	229.2%	6.3 GB	20 GB	2.1 GB	1 GB
1821	69/079b3d	4685679	preprocessing_mapping:markDuplicates (NA12878)	CACHED	0	2023-06-23 10:51:10.255	11m 59s	2m 40s	200.0%	6.3 GB	21.1 GB	2.1 GB	1 GB
1924	03/d96b77	4686659	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:56:04.837	12m 40s	3m 23s	234.0%	5.6 GB	35.7 GB	6.6 GB	3.6 GB
1927	77/929d14	4686628	preprocessing_mapping:sortAndFixTags (NA12878)	CACHED	0	2023-06-23 12:51:10.646	14m 29s	2m 54s	271.7%	5.9 GB	35.8 GB	6 GB	2.9 GB
